,block_id,gadm_code,country_code,landscan_population,worldpop_population
113,GAB.1.2_1_1046,GAB.1.2_1,GAB,20.24662264258067,2.939457128283133
114,GAB.1.2_1_1047,GAB.1.2_1,GAB,117.92075516867001,16.231552898285276
115,GAB.1.2_1_1049,GAB.1.2_1,GAB,21.73610351375585,2.961518458430747
116,GAB.1.2_1_1050,GAB.1.2_1,GAB,15.321669137861461,2.2168657138094776
117,GAB.1.2_1_1051,GAB.1.2_1,GAB,12.17024124366503,1.7098302810861192
118,GAB.1.2_1_1052,GAB.1.2_1,GAB,222.77868872699287,46.03227469732434
119,GAB.1.2_1_1053,GAB.1.2_1,GAB,36.7636959318025,9.301336227152717
120,GAB.1.2_1_1055,GAB.1.2_1,GAB,171.9479109375565,58.380419782444
121,GAB.1.2_1_1056,GAB.1.2_1,GAB,41.3757509492136,10.400221087367091
122,GAB.1.2_1_1057,GAB.1.2_1,GAB,76.2939610821744,15.109854321509646
123,GAB.1.2_1_1058,GAB.1.2_1,GAB,15.533001984406877,1.867043377393023
124,GAB.1.2_1_1059,GAB.1.2_1,GAB,8.851770050999297,1.4381915643294443
125,GAB.1.2_1_1060,GAB.1.2_1,GAB,11.249204192879237,29.31525832830568
126,GAB.1.2_1_1061,GAB.1.2_1,GAB,142.68888763557314,799.2204865061943
127,GAB.1.2_1_1063,GAB.1.2_1,GAB,40.74421903838678,113.00905487361646
128,GAB.1.2_1_1064,GAB.1.2_1,GAB,14.30783040790339,37.12724673575615
129,GAB.1.2_1_1065,GAB.1.2_1,GAB,45.652542064764354,131.46798795752764
130,GAB.1.2_1_1066,GAB.1.2_1,GAB,16.30795559914262,63.993820339390815
131,GAB.1.2_1_1067,GAB.1.2_1,GAB,124.77446063582214,356.11857123084246
132,GAB.1.2_1_1068,GAB.1.2_1,GAB,189.52968563558682,990.0545685315535
133,GAB.1.2_1_1069,GAB.1.2_1,GAB,124.43756838571852,397.1349578502345
134,GAB.1.2_1_1070,GAB.1.2_1,GAB,10.00473621866746,46.6742144487209
135,GAB.1.2_1_1071,GAB.1.2_1,GAB,22.802822994758113,165.11884341258235
136,GAB.1.2_1_1072,GAB.1.2_1,GAB,5.365095064011281,3.112303069197108
137,GAB.1.2_1_1073,GAB.1.2_1,GAB,14.079703327429787,86.50783219691273
138,GAB.1.2_1_1074,GAB.1.2_1,GAB,9.981172278527973,60.33947691700759
139,GAB.1.2_1_1076,GAB.1.2_1,GAB,1.4550987703716103,0.24654660532150274
140,GAB.1.2_1_1077,GAB.1.2_1,GAB,87.88475910099324,553.513972983573
141,GAB.1.2_1_1080,GAB.1.2_1,GAB,72.27474457339777,516.3098033773408
142,GAB.1.2_1_1081,GAB.1.2_1,GAB,4.789968096744041,1.142308130910871
143,GAB.1.2_1_1082,GAB.1.2_1,GAB,66.2396712670078,236.4564276612367
144,GAB.1.2_1_1083,GAB.1.2_1,GAB,14.78893496070294,3.1907078722924074
145,GAB.1.2_1_1084,GAB.1.2_1,GAB,16.66866466155825,107.60919795947235
146,GAB.1.2_1_1085,GAB.1.2_1,GAB,17.03349108434852,83.65334512985899
147,GAB.1.2_1_1086,GAB.1.2_1,GAB,116.634752702453,21.677135685227405
148,GAB.1.2_1_1087,GAB.1.2_1,GAB,8.164350641838388,1.734490558449447
149,GAB.1.2_1_1088,GAB.1.2_1,GAB,13.58968566380487,2.2238157283718265
150,GAB.1.2_1_1089,GAB.1.2_1,GAB,16.289607406671525,43.03215119123024
151,GAB.1.2_1_1090,GAB.1.2_1,GAB,16.888707720740626,65.88052062756643
152,GAB.1.2_1_1091,GAB.1.2_1,GAB,17.973744900096786,67.79447061708314
153,GAB.1.2_1_1092,GAB.1.2_1,GAB,25.094427864363734,87.79601014481403
154,GAB.1.2_1_1093,GAB.1.2_1,GAB,8.195460032017717,69.7947475990863
155,GAB.1.2_1_1094,GAB.1.2_1,GAB,6.112960511013689,25.281058530966167
156,GAB.1.2_1_1096,GAB.1.2_1,GAB,0.20902757905411748,0.13803735250538432
157,GAB.1.2_1_1097,GAB.1.2_1,GAB,33.49243747789544,6.840123694143577
158,GAB.1.2_1_1098,GAB.1.2_1,GAB,41.78974877517807,11.514594584185769
159,GAB.1.2_1_1099,GAB.1.2_1,GAB,13.978304423480337,2.536836144405643
160,GAB.1.2_1_1100,GAB.1.2_1,GAB,197.74874801244079,39.95112606279262
161,GAB.1.2_1_1101,GAB.1.2_1,GAB,23.167387191306894,3.6475662387150773
162,GAB.1.2_1_1102,GAB.1.2_1,GAB,51.57221666992824,9.835154220888995
163,GAB.1.2_1_1103,GAB.1.2_1,GAB,40.49382430260201,9.290612521986317
164,GAB.1.2_1_1104,GAB.1.2_1,GAB,5.331520212305786,5.865626771923406
165,GAB.1.2_1_1105,GAB.1.2_1,GAB,4.579382111779007,3.8310009064769313
166,GAB.1.2_1_1106,GAB.1.2_1,GAB,8.416655844877399,0.3151205894492118
167,GAB.1.2_1_1107,GAB.1.2_1,GAB,7.560295118759664,1.1946495492912317
168,GAB.1.2_1_1108,GAB.1.2_1,GAB,77.02582089990409,5.221851363123536
169,GAB.1.2_1_1109,GAB.1.2_1,GAB,59.28410443607377,10.307877901185494
170,GAB.1.2_1_111,GAB.1.2_1,GAB,1.9468090276711005,2.1613755234518917
171,GAB.1.2_1_1110,GAB.1.2_1,GAB,39.09286876731318,5.509848114120755
172,GAB.1.2_1_1111,GAB.1.2_1,GAB,0.656991362680209,0.37682546700209657
173,GAB.1.2_1_1112,GAB.1.2_1,GAB,3.3759696298768076,18.856878993270932
174,GAB.1.2_1_1113,GAB.1.2_1,GAB,11.572260421022794,1.3312344177167574
175,GAB.1.2_1_1115,GAB.1.2_1,GAB,70.80837572149777,8.545197772893305
176,GAB.1.2_1_1116,GAB.1.2_1,GAB,7.85038892334706,1.1096773188911286
177,GAB.1.2_1_1117,GAB.1.2_1,GAB,7.978936967694693,1.4985092669071902
178,GAB.1.2_1_1119,GAB.1.2_1,GAB,33.327116550700886,7.475480078693917
179,GAB.1.2_1_112,GAB.1.2_1,GAB,2378.289064826176,1547.2218945661707
180,GAB.1.2_1_1120,GAB.1.2_1,GAB,41.793663779788304,11.862499876542559
181,GAB.1.2_1_1121,GAB.1.2_1,GAB,31.407034747767266,10.968738296530606
182,GAB.1.2_1_1122,GAB.1.2_1,GAB,8.892777926438232,2.5572039353761307
183,GAB.1.2_1_1124,GAB.1.2_1,GAB,677.6328767524886,8057.587281507549
184,GAB.1.2_1_1125,GAB.1.2_1,GAB,14.201873090581216,135.83201789027362
185,GAB.1.2_1_1126,GAB.1.2_1,GAB,6.765035484828329,1.2154380013405008
186,GAB.1.2_1_1127,GAB.1.2_1,GAB,20.280524042763666,2.428840463533998
187,GAB.1.2_1_1128,GAB.1.2_1,GAB,20.759557444271582,2.869716561631212
188,GAB.1.2_1_1129,GAB.1.2_1,GAB,120.3128962713989,56.22975914238218
189,GAB.1.2_1_1130,GAB.1.2_1,GAB,48.679703973736416,19.371947082704402
190,GAB.1.2_1_1131,GAB.1.2_1,GAB,76.34311716092927,12.489586831720345
191,GAB.1.2_1_1132,GAB.1.2_1,GAB,44.5036111293901,6.620782005338449
192,GAB.1.2_1_1133,GAB.1.2_1,GAB,56.32131062543367,8.023193155394935
193,GAB.1.2_1_1134,GAB.1.2_1,GAB,0.6310551995505328,3.037421329371902
194,GAB.1.2_1_1135,GAB.1.2_1,GAB,213.70292036700718,33.43571795993471
195,GAB.1.2_1_1138,GAB.1.2_1,GAB,207.6090150052444,55.41938002581933
196,GAB.1.2_1_1139,GAB.1.2_1,GAB,54.80084941436899,29.339123293405578
197,GAB.1.2_1_1140,GAB.1.2_1,GAB,89.72985667673107,59.77230700545867
198,GAB.1.2_1_1141,GAB.1.2_1,GAB,20.518935624939694,30.261173723303365
199,GAB.1.2_1_1142,GAB.1.2_1,GAB,108.39322845017219,99.86928393856532
200,GAB.1.2_1_1143,GAB.1.2_1,GAB,15.45178128226807,15.079894123208494
201,GAB.1.2_1_1146,GAB.1.2_1,GAB,9.08826104970085,1.1826772648614676
202,GAB.1.2_1_1147,GAB.1.2_1,GAB,10.489453561538092,0.6254905222535545
203,GAB.1.2_1_1148,GAB.1.2_1,GAB,10.661562048026424,0.6357534236016844
204,GAB.1.2_1_1149,GAB.1.2_1,GAB,16.32831035294653,20.098314783525428
205,GAB.1.2_1_1150,GAB.1.2_1,GAB,94.89928487758823,54.99864634955829
206,GAB.1.2_1_1152,GAB.1.2_1,GAB,138.52615243040154,122.79774293964154
207,GAB.1.2_1_1153,GAB.1.2_1,GAB,111.6946636429055,101.40680945749817
208,GAB.1.2_1_1154,GAB.1.2_1,GAB,22.49397253187041,10.52688612031011
209,GAB.1.2_1_1155,GAB.1.2_1,GAB,126.29325110658237,113.30026318754105
210,GAB.1.2_1_1156,GAB.1.2_1,GAB,26.825184934392965,19.674192248751872
211,GAB.1.2_1_1157,GAB.1.2_1,GAB,41.72469124718431,32.1495797989324
212,GAB.1.2_1_1158,GAB.1.2_1,GAB,36.788342433420965,30.483952858747944
213,GAB.1.2_1_1159,GAB.1.2_1,GAB,260.3821030342808,245.27870048637976
214,GAB.1.2_1_1161,GAB.1.2_1,GAB,186.16976366451001,133.37067958301165
215,GAB.1.2_1_1162,GAB.1.2_1,GAB,6.259694503832581,4.7347363424008915
216,GAB.1.2_1_1163,GAB.1.2_1,GAB,21.198692631174712,16.073962833780094
217,GAB.1.2_1_1164,GAB.1.2_1,GAB,41.75037006912668,50.58961179813063
218,GAB.1.2_1_1165,GAB.1.2_1,GAB,75.57398784209043,53.24234726268951
219,GAB.1.2_1_1166,GAB.1.2_1,GAB,63.631729313197944,56.854587843357336
220,GAB.1.2_1_1167,GAB.1.2_1,GAB,27.514531240204246,17.749425661322622
221,GAB.1.2_1_1168,GAB.1.2_1,GAB,19.479276602847143,20.777489093392266
222,GAB.1.2_1_1169,GAB.1.2_1,GAB,3655.972089891686,3796.013416656139
223,GAB.1.2_1_1170,GAB.1.2_1,GAB,205.94550545178828,415.1066284698254
224,GAB.1.2_1_1171,GAB.1.2_1,GAB,1965.5462786531687,2534.7180885542903
225,GAB.1.2_1_1172,GAB.1.2_1,GAB,178.9319190559074,107.74085737317736
226,GAB.1.2_1_1173,GAB.1.2_1,GAB,22.776766840729692,52.82483822943373
227,GAB.1.2_1_1174,GAB.1.2_1,GAB,1.1441928417447793,4.060086457897463
228,GAB.1.2_1_1175,GAB.1.2_1,GAB,0.2719764263903129,0.48152968526409395
229,GAB.1.2_1_1176,GAB.1.2_1,GAB,78.26317657512162,70.27451333841915
230,GAB.1.2_1_1177,GAB.1.2_1,GAB,64.55031292232255,44.84706245149211
231,GAB.1.2_1_1178,GAB.1.2_1,GAB,59.358629722719414,47.93910209490157
232,GAB.1.2_1_1179,GAB.1.2_1,GAB,63.85744025879221,32.312036718091804
233,GAB.1.2_1_1180,GAB.1.2_1,GAB,264.94647482243823,137.70034011705374
234,GAB.1.2_1_1181,GAB.1.2_1,GAB,257.49258833816964,127.44819910689654
235,GAB.1.2_1_1182,GAB.1.2_1,GAB,14.842661183089001,16.284314199988664
236,GAB.1.2_1_1183,GAB.1.2_1,GAB,407.0891246208905,162.9683712157775
237,GAB.1.2_1_1184,GAB.1.2_1,GAB,92.09195091090207,160.24859672593993
238,GAB.1.2_1_1185,GAB.1.2_1,GAB,21.873933551664635,21.92879984792791
239,GAB.1.2_1_1186,GAB.1.2_1,GAB,66.21612670016131,74.77587324905946
240,GAB.1.2_1_1187,GAB.1.2_1,GAB,51.32214638046422,67.05053935778515
241,GAB.1.2_1_1188,GAB.1.2_1,GAB,32.086750084011335,40.04464716665453
242,GAB.1.2_1_1189,GAB.1.2_1,GAB,691.0559732788472,1139.5570552947506
243,GAB.1.2_1_119,GAB.1.2_1,GAB,38.89865638712222,297.3238696251803
244,GAB.1.2_1_1190,GAB.1.2_1,GAB,126.50571617980854,254.8155568746118
245,GAB.1.2_1_1191,GAB.1.2_1,GAB,212.59752833829378,502.7453060721223
246,GAB.1.2_1_1192,GAB.1.2_1,GAB,128.00942863139144,403.91333657701153
247,GAB.1.2_1_1193,GAB.1.2_1,GAB,146.93846403960723,118.77988065304854
248,GAB.1.2_1_1194,GAB.1.2_1,GAB,211.51261347293092,227.08770092494152
249,GAB.1.2_1_1195,GAB.1.2_1,GAB,208.17237603942186,181.49282297439603
250,GAB.1.2_1_1196,GAB.1.2_1,GAB,48.615039116328845,29.51713969000308
251,GAB.1.2_1_1197,GAB.1.2_1,GAB,33.30771229299788,31.742805624460406
252,GAB.1.2_1_1198,GAB.1.2_1,GAB,813.4680565926556,930.4547997586066
253,GAB.1.2_1_1199,GAB.1.2_1,GAB,44.13747410492534,84.84318245501139
254,GAB.1.2_1_1200,GAB.1.2_1,GAB,66.11881525772685,75.9135088761756
255,GAB.1.2_1_1201,GAB.1.2_1,GAB,2332.7122511189873,4384.446030519374
256,GAB.1.2_1_1202,GAB.1.2_1,GAB,169.87463989929293,268.9087265362539
257,GAB.1.2_1_1203,GAB.1.2_1,GAB,11.528564231722902,13.317777535779783
258,GAB.1.2_1_1204,GAB.1.2_1,GAB,23.29789287883318,67.78169966298482
259,GAB.1.2_1_1206,GAB.1.2_1,GAB,18.14196326010072,21.98154402219025
260,GAB.1.2_1_1207,GAB.1.2_1,GAB,22.60967992208447,130.38614423156866
261,GAB.1.2_1_1208,GAB.1.2_1,GAB,17160.95766528623,64011.347633389734
262,GAB.1.2_1_1209,GAB.1.2_1,GAB,4.906697425569905,15.667268541347594
263,GAB.1.2_1_1210,GAB.1.2_1,GAB,11.373651401740679,83.79884261837665
264,GAB.1.2_1_1212,GAB.1.2_1,GAB,32.04134607284779,34.708101959975174
265,GAB.1.2_1_1213,GAB.1.2_1,GAB,146.60197884113518,573.8455519343455
266,GAB.1.2_1_1215,GAB.1.2_1,GAB,34.73990958905729,68.55925707290332
267,GAB.1.2_1_1217,GAB.1.2_1,GAB,68.99903582092946,57.632103734647664
268,GAB.1.2_1_1218,GAB.1.2_1,GAB,2.366281386291422,3.1156609701221742
269,GAB.1.2_1_122,GAB.1.2_1,GAB,27248.21581756601,92836.83241729409
270,GAB.1.2_1_1220,GAB.1.2_1,GAB,939.2102263084769,2469.8973415695486
271,GAB.1.2_1_1221,GAB.1.2_1,GAB,1161.0762289631862,2236.705598966962
272,GAB.1.2_1_1222,GAB.1.2_1,GAB,283.6179974259806,1642.9883315308043
273,GAB.1.2_1_1225,GAB.1.2_1,GAB,156.27510341582587,349.6524909053258
274,GAB.1.2_1_1226,GAB.1.2_1,GAB,5.264554001439782,7.194636460362186
275,GAB.1.2_1_1229,GAB.1.2_1,GAB,19.320550735791127,36.247610958880294
276,GAB.1.2_1_1230,GAB.1.2_1,GAB,28.3877441794216,31.229699032693908
277,GAB.1.2_1_1231,GAB.1.2_1,GAB,7465.670667364034,10786.32340943603
278,GAB.1.2_1_1232,GAB.1.2_1,GAB,8733.05453542275,3504.4601669468116
279,GAB.1.2_1_1242,GAB.1.2_1,GAB,196.56379338045474,221.59492575608238
280,GAB.1.2_1_1245,GAB.1.2_1,GAB,2.608047180881721,31.2374782912826
281,GAB.1.2_1_1249,GAB.1.2_1,GAB,8024.156479492522,712.7387262400445
282,GAB.1.2_1_1250,GAB.1.2_1,GAB,5525.244197968368,349.8098502117664
283,GAB.1.2_1_1251,GAB.1.2_1,GAB,1152.050830776788,100.04618623149186
284,GAB.1.2_1_1252,GAB.1.2_1,GAB,1210.6324834793468,101.75813794685497
285,GAB.1.2_1_1253,GAB.1.2_1,GAB,1379.6331149021744,117.89539191098325
286,GAB.1.2_1_1254,GAB.1.2_1,GAB,1095.1610516652122,97.1886267181002
287,GAB.1.2_1_1255,GAB.1.2_1,GAB,833.3432992818367,68.12733726385687
288,GAB.1.2_1_1256,GAB.1.2_1,GAB,4241.580321252776,413.952328476471
289,GAB.1.2_1_1257,GAB.1.2_1,GAB,2905.000249441068,3163.853617091349
290,GAB.1.2_1_1258,GAB.1.2_1,GAB,26.374092270374945,21.569536074623606
291,GAB.1.2_1_1259,GAB.1.2_1,GAB,2822.5727970925714,145.16973477211843
292,GAB.1.2_1_126,GAB.1.2_1,GAB,1.1634836202704248,38.35756475787477
293,GAB.1.2_1_1260,GAB.1.2_1,GAB,136.98908752491064,103.37420441523678
294,GAB.1.2_1_1262,GAB.1.2_1,GAB,1331.6857184100954,570.0379903161561
295,GAB.1.2_1_1263,GAB.1.2_1,GAB,131.00697703108287,37.83628989349292
296,GAB.1.2_1_1264,GAB.1.2_1,GAB,76.07638382379483,43.466387376836245
297,GAB.1.2_1_1265,GAB.1.2_1,GAB,218.67834989841626,153.52398892527304
298,GAB.1.2_1_1266,GAB.1.2_1,GAB,102.86454440557635,65.06273024257365
299,GAB.1.2_1_1267,GAB.1.2_1,GAB,350.9086583413339,110.14131695432405
300,GAB.1.2_1_1271,GAB.1.2_1,GAB,133.32360977442787,154.6314380438699
301,GAB.1.2_1_1272,GAB.1.2_1,GAB,84.92328213184246,92.25238424151313
302,GAB.1.2_1_1273,GAB.1.2_1,GAB,319.8393881966673,176.41867185021476
303,GAB.1.2_1_1278,GAB.1.2_1,GAB,47.49011331339875,25.90686962887043
304,GAB.1.2_1_1279,GAB.1.2_1,GAB,159.24148942622918,219.2651687626545
305,GAB.1.2_1_1280,GAB.1.2_1,GAB,278.59590211959346,205.47097115238782
306,GAB.1.2_1_1281,GAB.1.2_1,GAB,46.86915702692993,28.049241694848575
307,GAB.1.2_1_1282,GAB.1.2_1,GAB,75.01616925159443,61.76928492113206
308,GAB.1.2_1_1283,GAB.1.2_1,GAB,98.49361110561773,73.95365360331483
